
agency_cd	site_no	station_nm	site_tp_cd	lat_va	long_va	dec_lat_va	dec_long_va	coord_meth_cd	coord_acy_cd	coord_datum_cd	dec_coord_datum_cd	district_cd	state_cd
USGS	332117087331300	LAKE TUSCALOOSA AT SITE B2 NEAR TUSCALOOSA,AL	LK	332117	0873313	33.35483807	-87.55361730	M	U	NAD27	NAD83	01	01
USGS	332118087331201	LAKE TUSCALOOSA SITE B1	LK	332118	0873312	33.35511584	-87.55333950	M	U	NAD27	NAD83	01	01
USGS	332121087351501	GSA LAKE TUSCALOOSA SITE 166	LK	332121	0873515	33.35594920	-87.58750730	M	S	NAD27	NAD83	01	01
USGS	332124087363901	GSA LAKE TUSCALOOSA 178	LK	332124	0873639	33.35678256	-87.61084140	M	S	NAD27	NAD83	01	01
USGS	332125087293201	 N 34-USGS 332125087293201	SP	332125	0872932	33.35706010	-87.49222650	M	S	NAD27	NAD83	01	01
USGS	332125087330201	GSA LAKE TUSCALOOSA SITE 133	LK	332125	0873302	33.35706025	-87.55056170	M	S	NAD27	NAD83	01	01
USGS	332129087360401	GSA LAKE TUSCALOOSA SITE 181	LK	332129	0873604	33.35817140	-87.60111890	M	S	NAD27	NAD83	01	01
USGS	332137087335201	GSA LAKE TUSCALOOSA SITE 141	LK	332137	0873352	33.36039356	-87.56445100	M	S	NAD27	NAD83	01	01
USGS	332138087273905	TRIB TO YELLOW C AT W'MELON RD (SYNTHETIC DATA)	ST	332138	0872739	33.36067089	-87.46083690	M	U	NAD27	NAD83	01	01
USGS	332139087364601	GSA LAKE TUSCALOOSA 179	LK	332139	0873646	33.36094917	-87.61278590	M	S	NAD27	NAD83	01	01
USGS	332141087362401	GSA LAKE TUSCALOOSA SITE 180	LK	332141	0873624	33.36150470	-87.60667460	M	S	NAD27	NAD83	01	01
USGS	332146087340301	GSA LAKE TUSCALOOSA SITE 147	LK	332146	0873403	33.36289350	-87.56750670	M	S	NAD27	NAD83	01	01
USGS	332147087342101	GSA LAKE TUSCALOOSA SITE 151	LK	332147	0873421	33.36317130	-87.57250680	M	S	NAD27	NAD83	01	01
USGS	332150087355701	GSA LAKE TUSCALOOSA SITE 183	LK	332150	0873557	33.36400465	-87.59917440	M	S	NAD27	NAD83	01	01
USGS	332156087323301	GSA LAKE TUSCALOOSA SITE 131	LK	332156	0873233	33.36567120	-87.54250580	M	S	NAD27	NAD83	01	01
USGS	332156087360501	GSA LAKE TUSCALOOSA SITE 182	LK	332156	0872305	33.36567010	-87.38472400	M	S	NAD27	NAD83	01	01
USGS	332200087284601	 N 36-USGS 332200087284601	SP	332200	872846	33.36678207	-87.47944840	M	S	NAD27	NAD83	01	01
USGS	332200087323000	TIERCE CREEK NR LAKE TUSCALOOSA	ST	322200	0873230	32.36680518	-87.54166910	M	U	NAD27	NAD83	01	01
USGS	332200087353401	GSA LAKE TUSCALOOSA SITE 185	LK	332200	0873534	33.36678238	-87.59278530	M	S	NAD27	NAD83	01	01
USGS	332201087271201	U-21 RAIFORD E. CUNNINGHAM	SP	332201	0872712	33.36705960	-87.45333670	M	U	NAD27	NAD83	01	01
USGS	332221087283101	 N 23-USGS 332221087283101	SP	332221	0872831	33.37261528	-87.47528160	M	S	NAD27	NAD83	01	01
USGS	332221087284601	 N 22-USGS 332221087284601	SP	332221	872846	33.37261530	-87.47944830	M	S	NAD27	NAD83	01	01
USGS	332221087293401	 N 17-USGS 332221087293401	SP	332221	872934	33.37261544	-87.49278200	M	S	NAD27	NAD83	01	01
USGS	332223087282605	YELLOW C NR NORTHPORT (SYNTHETIC DATA)	ST	332223	0872826	33.37317080	-87.47389270	M	U	NAD27	NAD83	01	01
USGS	332232087355201	GSA LAKE TUSCALOOSA SITE 34	LK	332232	0873552	33.37567110	-87.59778540	M	S	NAD27	NAD83	01	01
USGS	332241087343201	GSA LAKE TUSCALOOSA SITE 32	LK	332241	0873432	33.37817107	-87.57556240	M	S	NAD27	NAD83	01	01
USGS	332242087280401	 N 26-USGS 332242087280401	SP	332242	872804	33.37844844	-87.46778139	M	S	NAD27	NAD83	01	01
USGS	332253087280901	 N 25-USGS 332253087280901	SP	332253	0872809	33.38150396	-87.46917030	M	S	NAD27	NAD83	01	01
USGS	332253087361601	GSA LAKE TUSCALOOSA SITE 12	LK	332553	0873616	33.43150357	-87.60445220	M	S	NAD27	NAD83	01	01
USGS	332256086581901	 LL 12 GLENN SPRING-USGS 332256086581901	SP	332256	0865819	33.38233286	-86.97193730	M	F	NAD27	NAD83	01	01
USGS	332300087290101	 N 18-USGS 332300087290101	SP	332300	872901	33.38344850	-87.48361500	M	S	NAD27	NAD83	01	01
USGS	332300087370000	POLE BRIDGE CREEK NR LAKE TUSCALOOSA	ST	332300	0873700	33.38344880	-87.61667490	M	U	NAD27	NAD83	01	01
USGS	332300087370001	POLE BRIDGE CREEK NEAR LAKE TUSCALOOSA	ST	332300	0873700	33.38344880	-87.61667490	M	U	NAD27	NAD83	01	01
USGS	332303087280601	 N 24-USGS 332303087280601	SP	332303	0872806	33.38428169	-87.46833690	M	S	NAD27	NAD83	01	01
USGS	332313086093001	 R 2 GROGAN SPRING-USGS 332313086093001	SP	332311	860930	33.38649867	-86.15830609	M	F	NAD27	NAD83	01	01
USGS	332313086592101	 LL 13 PRINCE SPRING-USGS 332313086592101	SP	332313	0865921	33.38705504	-86.98915990	M	F	NAD27	NAD83	01	01
USGS	332314087271201	MALATINO RAINGAGE & WEATHER ST NR NORTHPORT AL	AT	332314	0872712	33.38733704	-87.45333659	M	U	NAD27	NAD83	01	01
USGS	332318087275105	TRIB TO YELLOW C NR N'PORT (SYNTHETIC DATA)	ST	332318	0872751	33.38844825	-87.46417020	M	U	NAD27	NAD83	01	01
USGS	332318087341901	GSA LAKE TUSCALOOSA SITE 16	LK	332318	0873419	33.38844868	-87.57195120	M	S	NAD27	NAD83	01	01
USGS	332319087011601	 KK 8 SPRING # 1-USGS 332319087011601	SP	332319	0870116	33.38872190	-87.02110500	M	F	NAD27	NAD83	01	01
USGS	332319087342600	LAKE TUSCALOOSA AT SITE A1 NEAR NORTHPORT,AL	LK	332319	0873426	33.38872645	-87.57389570	M	U	NAD27	NAD83	01	01
USGS	332319087354001	GSA LAKE TUSCALOOSA SITE 13	LK	332319	0873540	33.38872648	-87.59445200	M	S	NAD27	NAD83	01	01
USGS	332320087342700	LAKE TUSCALOOSA AT SITE A2 NEAR NORTHPORT,AL	LK	332320	0873427	33.38900420	-87.57417350	M	U	NAD27	NAD83	01	01
USGS	332322087342800	LAKE TUSCALOOSA AT SITE A3, NEAR NORTHPORT, AL	LK	332322	0873428	33.38955978	-87.57445130	M	U	NAD27	NAD83	01	01
USGS	332323086570101	 LL 11 MOORES SPRING-USGS 332323086570101	SP	332323	0865701	33.38983250	-86.95027010	M	F	NAD27	NAD83	01	01
USGS	332326087011401	 KK 9 SPRING # 2-USGS 332326087011401	SP	332326	0870114	33.39066628	-87.02054950	M	F	NAD27	NAD83	01	01
USGS	332326087283005	YELLOW C AB NORTHPORT (SYNTHETIC DATA)	ST	332326	0872830	33.39067054	-87.47500370	M	U	NAD27	NAD83	01	01
USGS	332341086244001	 G 2 CITY OF VINCENT-USGS 332341086244001	SP	332341	0862440	33.39483120	-86.41109090	M	F	NAD27	NAD83	01	01
USGS	332356087310301	 N 14-USGS 332356087310301	SP	332356	0873103	33.39900400	-87.51750480	M	S	NAD27	NAD83	01	01
USGS	332358087310901	 N 15-USGS 332358087310901	SP	332358	873109	33.39955957	-87.51917160	M	S	NAD27	NAD83	01	01
USGS	332400087320000	TURKEY CREEK NR LAKE TUSCALOOSA	ST	332400	0873200	33.40011510	-87.53333870	M	U	NAD27	NAD83	01	01
USGS	332400087324401	GSA LAKE TUSCALOOSA SITE 19	LK	332400	0873244	33.40011514	-87.54556140	M	S	NAD27	NAD83	01	01
USGS	332403087363501	GSA LAKE TUSCALOOSA SITE 7	LK	332403	0873635	33.40094850	-87.60973020	M	S	NAD27	NAD83	01	01
USGS	332408087311201	 N 13-USGS 332408087311201	SP	332408	873112	33.40233730	-87.52000490	M	U	NAD27	NAD83	01	01
USGS	332413085222601	 B 6-USGS 332413085222601	SP	332456	0852222	33.41566900	-85.37272820	M	F	NAD27	NAD83	01	01
USGS	332422087370701	GSA LAKE TUSCALOOSA SITE 1	LK	332422	0873707	33.40622620	-87.61861940	M	S	NAD27	NAD83	01	01
USGS	332424087364101	GSA LAKE TUSCALOOSA SITE 6	LK	332424	0873641	33.40678175	-87.61139700	M	S	NAD27	NAD83	01	01
USGS	332432087304505	TURKEY C NR TUSCALOOSA (SYNTHETIC DATA)	ST	332432	0873045	33.40900387	-87.51250460	M	U	NAD27	NAD83	01	01
USGS	332433087335201	GSA LAKE TUSCALOOSA SITE 23	LK	332433	0873352	33.40928168	-87.56445090	M	S	NAD27	NAD83	01	01
USGS	332445087343000	DRY CREEK NR LAKE TUSCALOOSA	ST	332445	0873430	33.41261497	-87.57500679	M	U	NAD27	NAD83	01	01
USGS	332445087343001	DRY CREEK NEAR LAKE TUSCALOOSA	ST	332445	0873430	33.41261497	-87.57500679	M	U	NAD27	NAD83	01	01
USGS	332449087305101	"NO INFORMATION IN THE STATION HEADER FILE."	ST	332449	0873051	33.41372600	-87.51417130	M	U	NAD27	NAD83	01	01
USGS	332454087364601	GSA LAKE TUSCALOOSA SITE 4	LK	332454	0873646	33.41511495	-87.61278590	M	S	NAD27	NAD83	01	01
USGS	332455087353201	GSA LAKE TUSCALOOSA SITE 30	LK	332455	0873532	33.41539270	-87.59222960	M	S	NAD27	NAD83	01	01
USGS	332501086260101	 E 6 J.K. WHITFIELD-USGS 332501086260101	SP	332501	0862601	33.41705260	-86.43359170	M	F	NAD27	NAD83	01	01
USGS	332505086541601	 LL 15 HALLS SPRING-USGS 332505086541601	SP	332505	0865416	33.41816460	-86.90443600	M	F	NAD27	NAD83	01	01
USGS	332512087275701	FLD. NO. 16-28	SP	332512	0872757	33.42011440	-87.46583670	M	U	NAD27	NAD83	01	01
USGS	332524086101401	 L 12 WM. PRUITT SPG.-USGS 332524086101401	SP	332524	0861014	33.42344193	-86.17052890	M	F	NAD27	NAD83	01	01
USGS	332530087384500	BINION CREEK NR LAKE TUSCALOOSA	ST	332530	0873845	33.42511480	-87.64584260	M	U	NAD27	NAD83	01	01
USGS	332551087281801	H-37 BLM 25-5 SP	SP	332551	0872818	33.43094765	-87.47167020	M	U	NAD27	NAD83	01	01
USGS	332556087281001	H-34 BLM 25-7 SP	SP	332556	0872810	33.43233649	-87.46944789	M	U	NAD27	NAD83	01	01
USGS	332556087281701	  H  37	SP	332556	872817	33.43233650	-87.47139240	M	S	NAD27	NAD83	01	01
USGS	332556087291501	FLD. NO. 16-22, 23	SP	332556	0872915	33.43233670	-87.48750380	M	U	NAD27	NAD83	01	01
USGS	332601086061901	 M 11 CITY SPRING-USGS 332601086061901	SP	332601	0860619	33.43371948	-86.10524920	M	F	NAD27	NAD83	01	01
USGS	332601087281901	FLD. NO. 16-24, 25, 26	SP	332601	0872819	33.43372538	-87.47194790	M	U	NAD27	NAD83	01	01
USGS	332605087275801	CLEMENTS RAINGAGE NEAR WINDHAM SPRINGS AL	AT	332605	0872758	33.43483640	-87.46611450	M	U	NAD27	NAD83	01	01
USGS	332605087280001	H-35 BLM 25-8 SP	SP	332605	0872800	33.43483640	-87.46667000	M	U	NAD27	NAD83	01	01
USGS	332610087274501	H-36 BLM 25-6 SP	SP	332610	0872745	33.43622520	-87.46250330	M	U	NAD27	NAD83	01	01
USGS	332610087274901	FLD. NO. 16-27	SP	332610	0872749	33.43622524	-87.46361440	M	U	NAD27	NAD83	01	01
USGS	332612087275401	FLD. NO. 16-29, 30	SP	332612	0872754	33.43678080	-87.46500330	M	U	NAD27	NAD83	01	01
USGS	332612087293801	  H  32	SP	332612	872938	33.43678115	-87.49389280	M	S	NAD27	NAD83	01	01
USGS	332614087274801	  H  38	SP	332614	0872748	33.43733633	-87.46333660	M	S	NAD27	NAD83	01	01
USGS	332615087293401	H-38 BLM 25-4 SP	SP	332615	0872934	33.43761446	-87.49278169	M	U	NAD27	NAD83	01	01
USGS	332615087293901	  H  30	SP	332615	872939	33.43761447	-87.49417060	M	S	NAD27	NAD83	01	01
USGS	332616087293301	H-39 25-3 SP	SP	332616	0872933	33.43789220	-87.49250390	M	U	NAD27	NAD83	01	01
USGS	332620087330201	15-03DRY CR ONUNPAVEDRD BY SKELTONBEND OF NORTHR	ST	332620	0873302	33.43900340	-87.55056140	M	U	NAD27	NAD83	01	01
USGS	332621087293001	FLD. NO. 16-16, 17, 18	SP	332621	0872930	33.43928109	-87.49167060	M	U	NAD27	NAD83	01	01
USGS	332624087294001	  H  27	SP	332624	872940	33.44011444	-87.49444840	M	S	NAD27	NAD83	01	01
USGS	332624087294301	FLD. NO. 16-13	SP	332624	0872943	33.44011445	-87.49528170	M	U	NAD27	NAD83	01	01
USGS	332628085213001	 B 4-USGS 332628085213001	SP	332628	852130	33.44122394	-85.35828360	M	S	NAD27	NAD83	01	01
USGS	332652086392100	LAKE PURDY,CS HWY 119 NR CAHABA HEIGHTS,LEFT 1/4	LK	332652	0863921	33.44788470	-86.65581940	M	S	NAD27	NAD83	01	01
USGS	332653086391900	LAKE PURDY,CS HWY119 NEAR CAHABA HEIGHTS, RIGHT1/4	LK	332653	0863919	33.44816250	-86.65526379	M	S	NAD27	NAD83	01	01
USGS	332653086392000	LAKE PURDY,CS HWY 119 NEAR CAHABA HEIGHTS,MIDSTRM	LK	332653	0863920	33.44816250	-86.65554160	M	S	NAD27	NAD83	01	01
USGS	332709086392600	LAKE PURDY,CS E NEAR CAHABA HEIGHTS,LEFT 1/4	LK	332709	0863926	33.45260679	-86.65720830	M	S	NAD27	NAD83	01	01
USGS	332710086392700	LAKE PURDY,CS E NEAR CAHABA HEIGHTS,MIDSTREAM	LK	332710	0863927	33.45288455	-86.65748610	M	S	NAD27	NAD83	01	01
USGS	332710086392800	LAKE PURDY,CS E NEAR CAHABA HEIGHTS,RIGHT 1/4	LK	332710	0863928	33.45288455	-86.65776390	M	S	NAD27	NAD83	01	01
USGS	332718086545901	 DD 4 HAWKINS SPRING-USGS 332718086545901	SP	332718	0865459	33.45510794	-86.91638090	M	F	NAD27	NAD83	01	01
USGS	332722086395000	LAKE PURDY,CS D NEAR CAHABA HEIGHTS,RIGHT 1/4	LK	332722	0863950	33.45621777	-86.66387510	M	S	NAD27	NAD83	01	01
USGS	332722086395700	LAKE PURDY,CS D NEAR CAHABA HEIGHTS, MIDSTREAM	LK	332722	0863957	33.45621777	-86.66581960	M	S	NAD27	NAD83	01	01
USGS	332722086400300	LAKE PURDY,CS D NEAR CAHABA HEIGHTS,LEFT 1/4	LK	332722	0864003	33.45621777	-86.66748630	M	S	NAD27	NAD83	01	01
USGS	332724088024001	B-13 A.A. HOLLINGER	SP	332724	0880240	33.45678330	-88.04446900	M	U	NAD27	NAD83	01	01
USGS	332733086390700	LAKE PURDY,CS C NEAR CAHABA HEIGHTS, RIGHT 1/4	LK	332733	0863907	33.45927320	-86.65193050	M	S	NAD27	NAD83	01	01
USGS	332733086391200	LAKE PURDY,CS C NEAR CAHABA HEIGHTS, MIDSTREAM	LK	332733	0863912	33.45927320	-86.65331940	M	S	NAD27	NAD83	01	01
USGS	332733086391800	LAKE PURDY,CS C NEAR CAHABA HEIGHTS, LEFT 1/4	LK	332733	0863918	33.45927320	-86.65498600	M	S	NAD27	NAD83	01	01
USGS	332734086400400	LAKE PURDY,CS 9 (@DAM) NEAR CAHABA HEIGHTS,LEFT1/4	LK	332734	0864004	33.45955099	-86.66776410	M	S	NAD27	NAD83	01	01
USGS	332734086400500	LAKE PURDY,CS 9 (@ DAM) NEAR CAHABA HEIGHTS,MDSTRM	LK	332734	0864005	33.45955099	-86.66804190	M	S	NAD27	NAD83	01	01
USGS	332735086400600	LAKE PURDY,CS 9 (@ DAM) NEAR CAHABA HEIGHTS,RT 1/4	LK	332735	0864006	33.45982875	-86.66831970	M	S	NAD27	NAD83	01	01
USGS	332800086383700	LAKE PURDY,CS B NEAR CAHABA HEIGHTS,RIGHT 1/4	LK	332800	0863837	33.46677294	-86.64359699	M	S	NAD27	NAD83	01	01
USGS	332800086384300	LAKE PURDY,CS B NEAR CAHABA HEIGHTS, MIDSTREAM	LK	332800	0863843	33.46677294	-86.64526370	M	S	NAD27	NAD83	01	01
USGS	332800086385100	LAKE PURDY,CS B NEAR CAHABA HEIGHTS,LEFT 1/4	LK	332800	0863851	33.46677294	-86.64748600	M	S	NAD27	NAD83	01	01
USGS	332800086391000	LAKE PURDY,CS A NEAR CAHABA HEIGHTS,LEFT 1/4	LK	332800	0863910	33.46677294	-86.65276390	M	S	NAD27	NAD83	01	01
USGS	332800086391700	LAKE PURDY,CS A NEAR CAHABA HEIGHTS, MIDSTREAM	LK	332800	0863917	33.46677294	-86.65470830	M	S	NAD27	NAD83	01	01
USGS	332800086392500	LAKE PURDY,CS A NEAR CAHABA HEIGHTS, RIGHT 1/4	LK	332800	0863925	33.46677295	-86.65693060	M	S	NAD27	NAD83	01	01
USGS	332800087354500	NORTH RIVER NR LAKE TUSCALOOSA	ST	332800	0873545	33.46678078	-87.59584080	M	U	NAD27	NAD83	01	01
USGS	332800087354501	NORTH RIVER NEAR LAKE TUSCALOOSA	ST	332800	0873545	33.46678078	-87.59584080	M	U	NAD27	NAD83	01	01
USGS	332803087460401	 E 12-USGS 332803087460401	SP	332803	874604	33.46761425	-87.76779150	M	M	NAD27	NAD83	01	01
USGS	332825087340605	CRIPPLE CK EAST OF SAMANTHA (SYNTHETIC DATA)	ST	332825	0873406	33.47372510	-87.56833980	M	U	NAD27	NAD83	01	01
USGS	332849086012901	 N 6-USGS 332849086012901	SP	332849	0860129	33.48038480	-86.02469140	M	F	NAD27	NAD83	01	01
USGS	332849086374200	LAKE PURDY,CS @ IRONDALE BRIDGE NEAR LEEDS,LEFT1/4	LK	332849	0863742	33.48038356	-86.62831900	M	S	NAD27	NAD83	01	01
USGS	332851086374400	LAKE PURDY,CS @ IRONDALE BRIDGE NEAR LEEDS,MIDSTRM	LK	332851	0863744	33.48093910	-86.62887450	M	S	NAD27	NAD83	01	01
USGS	332852086374500	LAKE PURDY,CS @ IRONDALE BRIDGE NEAR LEEDS,RT 1/4	LK	332852	0863745	33.48121687	-86.62915230	M	S	NAD27	NAD83	01	01
USGS	332929087322302	G-44 SPRING 24-8	SP	332929	0873223	33.49150260	-87.53972750	M	U	NAD27	NAD83	01	01
USGS	332930087321701	G-41 OREN CHRISTIAN	SP	332930	0873217	33.49178040	-87.53806080	M	U	NAD27	NAD83	01	01
USGS	332933087295701	FLD. NO. 16-7	SP	332933	0872957	33.49261370	-87.49917050	M	U	NAD27	NAD83	01	01
USGS	332933087300101	FLD. NO. 15-12	SP	332933	0873001	33.49261370	-87.50028160	M	U	NAD27	NAD83	01	01
USGS	332933087333301	JOHN MILES	SP	332933	0873333	33.49261370	-87.55917270	M	U	NAD27	NAD83	01	01
USGS	332933087454901	 E 6-USGS 332933087454901	SP	332933	874549	33.49261377	-87.76362480	M	M	NAD27	NAD83	01	01
USGS	332934087333401	FLD. NO. 15-2	SP	332934	0873334	33.49289148	-87.55945050	M	U	NAD27	NAD83	01	01
USGS	332940087321201	O. CHRISTIAN	SP	332940	0873212	33.49455810	-87.53667180	M	U	NAD27	NAD83	01	01
USGS	332944087334601	UNNAMED SPRING #137 (PROJ-041)	SP	332944	0873346	33.49566920	-87.56278390	M	U	NAD27	NAD83	01	01
USGS	332946088080201	( C 1) BOYD CLEMMONS-USGS 332946088080201	SP	332946	0880802	33.49622769	-88.13391780	M	U	NAD27	NAD83	01	01
USGS	332957087444101	 E 16-USGS 332957087444101	SP	332957	874441	33.49928020	-87.74473520	M	M	NAD27	NAD83	01	01
USGS	333004086353001	 AA 14-USGS 333004086353001	SP	333004	0863530	33.50121617	-86.59165160	M	F	NAD27	NAD83	01	01
USGS	333004088053901	C-2 R.D. STOKES	SP	333004	0880539	33.50122730	-88.09419380	M	U	NAD27	NAD83	01	01
USGS	333020085274001	 T 3-USGS 333020085274001	SP	333005	0852731	33.50149967	-85.45856440	M	F	NAD27	NAD83	01	01
USGS	333100086010201	 G 14 CEDAR SPRING-USGS 333100086010201	SP	333049	0860100	33.51371714	-86.01663580	M	F	NAD27	NAD83	01	01
USGS	333103086524501	PRECIPITATION STATION AT AVE. W IN ENSLEY, ALA	AT	333103	0865245	33.51760590	-86.87915840	M	U	NAD27	NAD83	01	01
USGS	333114086461501	  W  27	SP	333114	0864615	33.52066050	-86.77082260	M	F	NAD27	NAD83	01	01
USGS	333128085302001	 T 2-USGS 333128085302001	SP	333115	0853032	33.52094335	-85.50884370	M	F	NAD27	NAD83	01	01
USGS	333145086424901	  W  24	SP	333145	0864249	33.52927129	-86.71359920	M	F	NAD27	NAD83	01	01
USGS	333149088004301	B-4 J.C. CAMERON	SP	333149	0880043	33.53039260	-88.01196800	M	U	NAD27	NAD83	01	01
USGS	333150087290300	12-07BLUE CR .1 MI S AND 1.2 MI W OF WILEY	ST	333150	0872903	33.53066860	-87.48417050	M	U	NAD27	NAD83	01	01
USGS	333205086493701	PRECIPITATION STATION 16th ST IN BIRMINGHAM, AL.	AT	333205	0864937	33.53482746	-86.82693520	M	M	NAD27	NAD83	01	01
USGS	333216086334701	 Y 1 ROWAN SPRING-USGS 333216086334701	SP	333216	0863347	33.53788210	-86.56304030	M	F	NAD27	NAD83	01	01
USGS	333223087293901	ZENNAH RAINGAGE NEAR WINDHAM SPRINGS AL	AT	333223	0872939	33.53983530	-87.49417090	M	U	NAD27	NAD83	01	01
USGS	333230087304901	 B 53-USGS 333230087304901	SP	333230	873049	33.54177977	-87.51361600	M	S	NAD27	NAD83	01	01
USGS	333233087322205	DRY BR NR SAMANTHA (SYNTHETIC DATA)	ST	333233	0873222	33.54261300	-87.53945030	M	U	NAD27	NAD83	01	01
USGS	333233087334305	BEAR CK NR SAMANTHA (SYNTHETIC DATA)	ST	333233	0873343	33.54261298	-87.56195110	M	U	NAD27	NAD83	01	01
USGS	333245087305201	 B 55-USGS 333245087305201	SP	333245	873052	33.54594638	-87.51444940	M	S	NAD27	NAD83	01	01
USGS	333246086313401	 Y 6-USGS 333246086313401	SP	333246	0863134	33.54621526	-86.52609500	M	F	NAD27	NAD83	01	01
USGS	333246087305901	  B  44	SP	333246	873059	33.54622415	-87.51639390	M	S	NAD27	NAD83	01	01
USGS	333259086440101	  W  19 J.H.DICKSON SPG.	SP	333259	0864352	33.54982650	-86.73109990	M	F	NAD27	NAD83	01	01
USGS	333259087280101	BAGWELL RAINGAGE NEAR WINDHAM SPRINGS AL	AT	333259	0872801	33.54983480	-87.46694820	M	U	NAD27	NAD83	01	01
USGS	333314088064601	R-9 NAZARENE CHURCH	SP	333314	0880646	33.55400385	-88.11280609	M	U	NAD27	NAD83	01	01
USGS	333322086313101	LEEDS SPRING NEAR LEEDS AL                 Z   7	SP	333322	0863131	33.55621506	-86.52526180	M	U	NAD27	NAD83	01	01
USGS	333323087323601	GRIFFIN RAINGAGE NEAR WINDHAM SPRINGS AL	AT	333323	0873236	33.55650170	-87.54333950	M	U	NAD27	NAD83	01	01
USGS	333348087381000	   NORTH RIVER - SITE "C"	ST	333348	0873810	33.56344575	-87.63612090	M	U	NAD27	NAD83	01	01
USGS	333354087062100	PORT BIRMINGHAM RG AT PORT BIRMINGHAM AL	AT	333354	0870621	33.56510773	-87.10583060	M	U	NAD27	NAD83	01	01
USGS	333354087062101	PORT BIRMINGHAM RAINGAGE	AT	333354	0870621	33.56510773	-87.10583060	M	U	NAD27	NAD83	01	01
USGS	333400086450001	WEATHER STATION AT WBAP IN BIRMINGHAM AL	AT	333400	0864500	33.56677074	-86.74998950	M	U	NAD27	NAD83	01	01
USGS	333408086091001	 H 4 RUSHING SPRING-USGS 333408086091001	SP	333408	0860910	33.56899329	-86.15275140	M	F	NAD27	NAD83	01	01
USGS	333411086074801	 H 5 SAM HOUSTON SPG.-USGS 333411086074801	SP	333411	0860748	33.56982660	-86.12997290	M	F	NAD27	NAD83	01	01
USGS	333418087094801	S-4 TOWN OF KENNEDY	SP	333418	0870948	33.57177505	-87.16333170	M	U	NAD27	NAD83	01	01
USGS	333430087372300	   NORTH RIVER - SITE "B"	ST	333430	0873723	33.57511226	-87.62306500	M	U	NAD27	NAD83	01	01
USGS	333437086430801	PRECIPITATION STATION AT 86th ST N. AT ROEBUCK	AT	333437	0864308	33.57704830	-86.71887780	M	S	NAD27	NAD83	01	01
USGS	333457086424201	  W  26	SP	333457	0864242	33.58260376	-86.71165550	M	F	NAD27	NAD83	01	01
USGS	333508087264901	FLD. NO. 12-36	SP	333508	0872649	33.58566749	-87.44694830	M	U	NAD27	NAD83	01	01
USGS	333512087265601	FLD. NO. 12-38	SP	333512	0872656	33.58677860	-87.44889280	M	U	NAD27	NAD83	01	01
USGS	333517087275000	12-03LITTLE YELLOW CR 400 FT ABOVE KEITH BR	ST	333517	0872750	33.58816768	-87.46389310	M	U	NAD27	NAD83	01	01
USGS	333523087293101	SANDTOWN RAINGAGE NEAR WINDHAM SPRINGS AL	AT	333523	0872931	33.58983470	-87.49194930	M	U	NAD27	NAD83	01	01
USGS	333528087250800	12-02BIG YELLOW CR 375 FT BELOW UPTON SPRING BR	ST	333528	0872508	33.59122260	-87.41889230	M	U	NAD27	NAD83	01	01
USGS	333539087343500	TYRO CREEK NEAR BOLEY SPRINGS	ST	333539	0873435	33.59427880	-87.57639690	M	U	NAD27	NAD83	01	01
USGS	333603085592901	  X  52 UNAMED SPRING	SP	333603	0855929	33.60093699	-85.99135780	M	U	NAD27	NAD83	01	01
USGS	333604086080801	 C 16 BLUE EYE SPG.-USGS 333604086080801	SP	333604	0860808	33.60121466	-86.13552880	M	F	NAD27	NAD83	01	01
USGS	333609086451401	 M 8 ROBINWOOD SPRG#2-USGS 333609086451401	SP	333609	0864514	33.60260356	-86.75387900	M	F	NAD27	NAD83	01	01
USGS	333610085553301	 W 12-USGS 333610085553301	SP	333610	855533	33.60288199	-85.92580050	M	S	NAD27	NAD83	01	01
USGS	333613085500601	Collateral Springs @ Oxford	SP	333613	0855006	33.60371614	-85.83496470	G	F	NAD27	NAD83	01	01
USGS	333614085500601	 (V-48) SOUTHERN MILLS CORP	SP	333614	0855006	33.60399390	-85.83496470	M	U	NAD27	NAD83	01	01
USGS	333618086442601	  M  19 UNNAMED SPRING	SP	333618	0864426	33.60510347	-86.74054539	M	F	NAD27	NAD83	01	01
USGS	333620087280401	FLD. NO. 12-20	SP	333620	0872804	33.60566754	-87.46778230	M	U	NAD27	NAD83	01	01
USGS	333626086455801	 M 7 TARRANT SPRING-USGS 333626086455801	SP	333626	0864558	33.60732584	-86.76610160	M	F	NAD27	NAD83	01	01
USGS	333638085485401	 (V-46) CITY OF OXFORD	SP	333638	0854854	33.61066058	-85.81496420	M	U	NAD27	NAD83	01	01
USGS	333658086430401	  M  21 KILLOUGH SPRING	SP	333658	0864304	33.61621435	-86.71776720	M	F	NAD27	NAD83	01	01
USGS	333700086441401	 M 5 CLDWL/ROBINWOOD-USGS 333700086441401	SP	333700	0864414	33.61676994	-86.73721220	M	F	NAD27	NAD83	01	01
USGS	333701087310301	FT-30 AC SIMS	SP	333701	0873103	33.61705660	-87.51750600	M	U	NAD27	NAD83	01	01
USGS	333708087570601	M-10 L.E. HATCH	SP	333708	0875706	33.61900080	-87.95168900	M	U	NAD27	NAD83	01	01
USGS	333718087302600	 TRIBUTARY TO LITTLE YELLOW CR. RAINGAGE LYA	AT	333718	0873026	33.62177880	-87.50722789	M	U	NAD27	NAD83	01	01
